列1,列2,列3,列4,Param1,Param2,Pram3
5日目,旅人ニコラス,村人,ペタの希望提出は>>505、ヨアパメ・リズオト。,,,
5日目,旅人ニコラス,村人,オトは吊り第二希望,Vote,Execution,
5日目,旅人ニコラス,村人,。,,,
5日目,旅人ニコラス,村人,ここは仲間切りとしてあっておかしくないカパかな。,,,
5日目,旅人ニコラス,村人,リナは第一希望カパだし、ペタも寡黙狼抱えるのは>>964…,,,
5日目,旅人ニコラス,村人,という意見みたいカパだし。,,,
5日目,旅人ニコラス,村人,■3d：まずＧＪに反応。,,,
5日目,旅人ニコラス,村人,>>616オトへの促し。,,,
5日目,旅人ニコラス,村人,>>617単体でクラ真を見、アル吊りを視野に。,,,
5日目,旅人ニコラス,村人,アルの狩人ＣＯ案>>604への反応>>618は自然カパ。,,,
5日目,旅人ニコラス,村人,トマへの態度は昨日に引き続き。,,,
5日目,旅人ニコラス,村人,>>691ポクに乗る形で非狩ＣＯ。,,,
5日目,旅人ニコラス,村人,>>707さくっと吊希望リナは白いと思ったカパ,,,
5日目,旅人ニコラス,村人,。,,,
5日目,旅人ニコラス,村人,吊られそうなクラ狼を保護する狂人かも、とか言って放置狙い発言しても良さ気。,,,
5日目,旅人ニコラス,村人,ライン切りかも知れないカパけど。,,,
5日目,旅人ニコラス,村人,その分パメ>>721遅れ気味なのは乗っかり感でやや黒いカパ。,,,
5日目,旅人ニコラス,村人,■4d：この日は判定確認と共にオトへの促し>>785。,,,
5日目,旅人ニコラス,村人,>>786ではパメの心情からの行動はあまり出来ないと言う風カパね。,,,
5日目,旅人ニコラス,村人,オトが最後よく喋ったのは仲間ペタがいなかったから、というのは邪推カパかな。,,,
5日目,村長ヴァルター,村人,ピヨぽっぽヨアぴよ>>985 ペタぴよは何番目くらいに吊り占い希望出してるぴよ？,,,
5日目,旅人ニコラス,村人,■5d：初日と似た印象なんだカパ。,,,
5日目,旅人ニコラス,村人,>>930のオト狼を知った反応は普通の村人っぽいカパ。,,,
5日目,旅人ニコラス,村人,毎日少しずつ促してたカパから、諦めかけてた、っていうのも分かるカパ。,,,
5日目,旅人ニコラス,村人,>>981パメのカマ掛け…,,,
5日目,旅人ニコラス,村人,カマ掛けカパか…,,,
5日目,旅人ニコラス,村人,ちょこちょこそういうのやってたみたいカパけど…,,,
5日目,旅人ニコラス,村人,黒い…,,,
5日目,旅人ニコラス,村人,とポクが感じたことはもう既に言ったカパね。,,,
5日目,旅人ニコラス,村人,今日の考察を見て感じたのは、ペタはパメ吊りで今日終わる感。,Estimate,Wolf,
5日目,旅人ニコラス,村人,パメはヤコよりポク決め打ち（！,,,
5日目,旅人ニコラス,村人,）、農年迷い,,,
5日目,旅人ニコラス,村人,。,,,
5日目,旅人ニコラス,村人,流れが自然なのはペタ。,,,
5日目,旅人ニコラス,村人,もし狼で明日でも農旅決め打ちまで言ってないし明日に繋げられるカパ。,Estimate,,
5日目,旅人ニコラス,村人,けどパメ…パメ狼なら、明日続いたらどうするかを考えてなさげな考察なんだカパよねー…,,,
5日目,旅人ニコラス,村人,これなりふり構ってられないからカパかなあ…,,,
5日目,旅人ニコラス,村人,結論 黒：パメ≧ペタ>>>>ヤコ：白ぎりぎりカパけど…,,,
5日目,旅人ニコラス,村人,カパけど～～～…▼娘▽年で提出カパ。,Vote,Execution,
5日目,旅人ニコラス,村人,ジムジム、遅くなってすまないカパ！,,,
5日目,村娘パメラ,村人,・ジムを待たせているのだとしたら、私の希望を待たなくてもいいわ…。,,,
5日目,村娘パメラ,村人,私はもう翌日以降の展開しか考えてないから。,,,
5日目,村娘パメラ,村人,5dの投票考察は、もう私的には指摘した後なので、攪乱情報だと思うわ。,Estimate,,
5日目,村娘パメラ,村人,だから、果敢に考察したニコの姿勢だけを取るべきだと思うの…。,,,
5日目,村娘パメラ,村人,[改めて…,,,
5日目,村娘パメラ,村人,のペタ評] 質問だいすき！,,,
5日目,村娘パメラ,村人,ペタ君の質問履歴。,,,
5日目,村娘パメラ,村人,1d:羊長旅樵娘書樵 ●青○娘2d:妙羊書樵娘 ●青○娘▼妙▽屋3d:長農旅娘農 ●長○娘▼羊,Vote,Execution,
5日目,村娘パメラ,村人,4d:なし / 5d:▼娘質問量で言えば、灰が減る分当然質問も減るんだけど、序盤はとにかく質問、中盤は考察した上でわからない点を聞く、終盤は考察のみ、っていうのがペタ君かしら。,Vote,Execution,
5日目,村娘パメラ,村人,ここはどうしてもわからないわ。,,,
5日目,村娘パメラ,村人,純灰。,,,
5日目,村娘パメラ,村人,★ペタ君、昨日時点のGSを思い出してもらえないかしら…？,,,
5日目,村娘パメラ,村人,あと、そこに今日の考察を重ねて変わったGSを見せてほしいの。,,,
5日目,村娘パメラ,村人,GS[黒:該当無 灰:年≧農＞＞旅:白] 【▼書のみ】@3,Vote,Execution,
5日目,神父ジムゾン,霊能者,農>>1003▼パメラ間違いないと思うだ。,Vote,Execution,
5日目,神父ジムゾン,霊能者,旅>>1012▼娘▽年で提出カパ。,Vote,Execution,
5日目,神父ジムゾン,霊能者,ヤコニコありがとう、バルタンとヨアの希望見てから決めたいんだけど、30分になってしまったので決定出しておきます。,,,
5日目,神父ジムゾン,霊能者,【決定▼パメラ】パメからの反対がすでにないのが決まってるあたり覆る要素が見えないのでもう仮も本もなしで。,Vote,Execution,
5日目,青年ヨアヒム,村人,長>>1010ぴよぽっぽ…？,,,
5日目,青年ヨアヒム,村人,間違ってるかもしれませんが７番です。…,,,
5日目,青年ヨアヒム,村人,寡黙吊りとかあるし、やっぱ▽屋は微妙ですね。,Opinion,Execution,
5日目,青年ヨアヒム,村人,うーん、見直したけど娘のはっきりした白要素がみつからないんですよねぇ…。,,,
5日目,青年ヨアヒム,村人,旅は屋吊りが違和感。,,,
5日目,青年ヨアヒム,村人,年も流れは自然だし▽屋もちょっと白いんだよなぁ…。,Opinion,Execution,
5日目,青年ヨアヒム,村人,時間ないし▼娘で提出。,Vote,Execution,
5日目,神父ジムゾン,霊能者,理由としては、吊手に余裕があるからではなく。,,,
5日目,神父ジムゾン,霊能者,パメにLWを見つけ出そうという気持ちが大分薄く見えてきているからです。,,,
5日目,神父ジムゾン,霊能者,正直、ヤコニコの互い最白評価は白狼LWが逃げ切るときによく使う手なので、わたしには2人が盲目になってるように見えますが、他から特にその点へのツッコミがない以上、わたしとしても2人の意見を尊重したいと思います。,,,
5日目,村娘パメラ,村人,【決定了解】【セット完了】>>1017 ジムさんの言う通り、私はLWを今日見つけたいとは思っていません。,,,
5日目,村娘パメラ,村人,私は今日、LWがとるであろう傾向が翌日以降にはっきりと出るように立ち回っています。,,,
5日目,村娘パメラ,村人,決めるのは、村の皆さんです。,,,
5日目,村娘パメラ,村人,あとは頼みます。,,,
5日目,少年ペーター,人狼,>>1001 ヤコにぃいや、だからね、トマにぃの「判定を出すのが遅い」ことに対して「気にしない」から「偽」に変わったのはどうして？,,,
5日目,少年ペーター,人狼,ということを聞いたんだよ。…,,,
5日目,少年ペーター,人狼,ただまぁ、僕もトマにぃに対しては色々と思うこともあったしヤコにぃの気持ちとかを考えてなかったのはごめんだけど。,,,
5日目,少年ペーター,人狼,>>1014 パメねぇ昨日の時点って…,,,
5日目,少年ペーター,人狼,、昨日は僕何もできてなかったよ。,,,
5日目,少年ペーター,人狼,GSは>>963で触れてるよ 【本決定了解】,,,
5日目,神父ジムゾン,霊能者,ペタはやはり昨日1日空いたのが大きいのが考察に粗が目立ちますね。,Estimate,,
5日目,神父ジムゾン,霊能者,読み込めてない雰囲気が伝わってきます。,,,
5日目,神父ジムゾン,霊能者,モチベ云々に関してはペタの主張が正しいでしょう。,,,
5日目,神父ジムゾン,霊能者,明日（続いた場合）はクララくん吊が確定事項ですので、灰3人は質疑と要素整理に努めて論戦は明後日に行うのがよりよいと思いますが…,Estimate,,
5日目,神父ジムゾン,霊能者,まあここらへんは勢いもあるでしょうしお任せです。,,,
5日目,旅人ニコラス,村人,【決定確認】一本カパね、了解カパ。,,,
5日目,旅人ニコラス,村人,ジム>>1017 盲目…,,,
5日目,旅人ニコラス,村人,カパかなあ…,,,
5日目,旅人ニコラス,村人,けど疑う要素が無いカパよ。,,,
5日目,旅人ニコラス,村人,オトと切れまくりカパだし。,,,
5日目,旅人ニコラス,村人,んー…,,,
5日目,旅人ニコラス,村人,わかった、明日続いたら見直してみるカパ…,,,
5日目,旅人ニコラス,村人,ジムもおかしいと感じた所は突っ込んで欲しいカパ。,,,
5日目,旅人ニコラス,村人,あ、ジムジム、>>1000おめでとうカパー！,,,
5日目,農夫ヤコブ,村人,【決定了解、セットしただよ】パメラ、オトへの促しが表で演技で出来ると言われたのは正直ショックだべ。,,,
5日目,農夫ヤコブ,村人,おらはパメラが村でも疑った自分を悪いとは思わねえだよ。,,,
5日目,農夫ヤコブ,村人,顔踏み10分は遠慮させてもらうだべ。,,,
5日目,農夫ヤコブ,村人,せいぜいわさびパン1個だべな。,,,
5日目,神父ジムゾン,霊能者,パメ＞決定了解ですね、わかりました。,,,
5日目,神父ジムゾン,霊能者,では、パメ視点から見える狼陣営に結論を出してもらえますか？,,,
5日目,神父ジムゾン,霊能者,【農羊屋＋書】でOK？,Estimate,Wolf,
5日目,青年ヨアヒム,村人,【決定了解】もうこの際反対ないです。,,,
5日目,青年ヨアヒム,村人,どうしてもひっかかってしまいますし。,,,
